Corpus Type: tfidf
Topic Count: 10

test_14826        6: 0.716346760342798   1: 0.141413697284777   0: 0.089762600406294   5: 0.007512142320442   4: 0.007496317648533   8: 0.007494777518466   9: 0.007493890383417   7: 0.007493545316433   3: 0.007493239709685   2: 0.007493029069156 
test_15055        5: 0.648504280440432   1: 0.228277528525077   6: 0.015406145438775   7: 0.015405846682314   0: 0.015402509088934   8: 0.015401988565844   2: 0.015401380051099   9: 0.015401051270790   3: 0.015399810496595   4: 0.015399459440139 

test_15056        0: 0.541507964841415   5: 0.294387325588490   6: 0.020614863336524   9: 0.020538518409456   4: 0.020498174398499   7: 0.020490946978030   1: 0.020490702020033   8: 0.020490653215930   3: 0.020490458588401   2: 0.020490392623222 

test_15060        4: 0.525504871999751   0: 0.300109880895525   1: 0.039819413505026   6: 0.019228872929814   5: 0.019225992356649   8: 0.019224155624749   9: 0.019222773027188   2: 0.019221661971589   3: 0.019221194860762   7: 0.019221182828949 

test_15061        0: 0.496386891577062   5: 0.341216594320916   1: 0.020302386417185   4: 0.020300809410745   6: 0.020300243057832   2: 0.020299252088600   3: 0.020298912083300   9: 0.020298493775385   7: 0.020298333922160   8: 0.020298083346815 

test_15062        5: 0.445221034457858   3: 0.344520576898974   4: 0.026288524350370   8: 0.026281905537421   0: 0.026281774807822   9: 0.026281435647101   7: 0.026281249072841   6: 0.026281221027387   2: 0.026281170741858   1: 0.026281107458369 

test_15063        6: 0.489102640454291   2: 0.229470172670427   0: 0.169840872870285   9: 0.050259244798073   4: 0.013653910731570   5: 0.012243706471127   1: 0.010501861412035   7: 0.008381008795430   3: 0.008292508302360   8: 0.008254073494402 

test_15065        5: 0.804106459284647   9: 0.052473643292227   4: 0.017933053204948   8: 0.017927115507657   0: 0.017926946143250   3: 0.017926830712640   2: 0.017926646613472   1: 0.017926629863489   7: 0.017926520858551   6: 0.017926154519119 

test_15067        5: 0.608749592013078   7: 0.221242126748147   4: 0.021254273054256   1: 0.021251581476433   6: 0.021251115858284   0: 0.021251031120811   2: 0.021250185513827   9: 0.021250065262310   3: 0.021250022685775   8: 0.021250006267079 

test_15069        6: 0.440531104343030   5: 0.330927443677605   2: 0.028584607580442   0: 0.028579848033668   1: 0.028566261514479   9: 0.028562752916959   7: 0.028562703525722   8: 0.028562503405188   4: 0.028561582731146   3: 0.028561192271759 

test_15070        6: 0.443822684538728   4: 0.243788769025938   5: 0.039074633836669   8: 0.039046371096464   2: 0.039045364838932   0: 0.039044782011038   7: 0.039044600929992   3: 0.039044399004806   9: 0.039044235048840   1: 0.039044159668594 

test_15074        5: 0.717617036231908   1: 0.031388061552800   6: 0.031376873082598   4: 0.031376437766011   0: 0.031375364244282   3: 0.031373432704470   2: 0.031373343818440   9: 0.031373300094857   7: 0.031373146987118   8: 0.031373003517516 

test_15077        7: 0.419765339560981   5: 0.372553400137722   3: 0.025965251159392   4: 0.025960290623787   6: 0.025959403562524   1: 0.025959350968905   0: 0.025959310511644   2: 0.025959306624900   8: 0.025959261389779   9: 0.025959085460368 

test_15078        5: 0.619221059481456   4: 0.189800205230074   1: 0.023881256335605   6: 0.023873584191478   0: 0.023871612722962   8: 0.023871546611118   9: 0.023870932723025   3: 0.023870668873238   2: 0.023869682842420   7: 0.023869450988623 

test_15079        5: 0.418017462731797   6: 0.374697919266783   4: 0.025916600302799   8: 0.025910404154183   9: 0.025910000354634   2: 0.025909593641971   0: 0.025909582338830   7: 0.025909563620697   3: 0.025909484139237   1: 0.025909389449069 

test_15082        5: 0.472600971008137   2: 0.324930791173879   6: 0.025309751568684   8: 0.025309387310131   9: 0.025308926523254   0: 0.025308559291281   4: 0.025308154175546   3: 0.025308060810546   1: 0.025307981127521   7: 0.025307417011022 

test_15090        5: 0.838136364352239   4: 0.017987195746007   1: 0.017986065830497   0: 0.017985304925309   6: 0.017984731817337   7: 0.017984201861968   2: 0.017984085340133   9: 0.017984028533179   3: 0.017984024086666   8: 0.017983997506665 

test_15091        6: 0.359837784623624   5: 0.271052520367087   0: 0.227052597972726   1: 0.032891806441950   3: 0.025730641742319   2: 0.024867688304730   8: 0.014653265034417   9: 0.014640477113556   7: 0.014636944314743   4: 0.014636274084848 

test_15092        8: 0.704230641759553   7: 0.032867976835546   6: 0.032866658173870   5: 0.032865430650917   0: 0.032862382906320   1: 0.032862098999626   9: 0.032861790431604   3: 0.032861641870520   4: 0.032860934218338   2: 0.032860444153706 

test_15093        6: 0.723136094314986   5: 0.154357185627772   1: 0.015319921279103   4: 0.015316100709679   0: 0.015313285848930   9: 0.015312058976402   3: 0.015311562512312   8: 0.015311411332794   2: 0.015311293259144   7: 0.015311086138877 

test_15094        5: 0.714586662394262   0: 0.136469651913783   8: 0.018644923798196   4: 0.018619102965809   6: 0.018614836615107   9: 0.018613870803166   1: 0.018613646572557   2: 0.018612738853532   7: 0.018612365843205   3: 0.018612200240383 

test_15095        6: 0.679697137704586   1: 0.217804527628817   8: 0.012813905164232   9: 0.012813266144412   5: 0.012813263120668   0: 0.012812816325889   4: 0.012811675632776   7: 0.012811227602204   2: 0.012811130011726   3: 0.012811050664689 

test_15096        8: 0.832278242204287   6: 0.018640133845235   0: 0.018636385051800   1: 0.018636103324970   7: 0.018635867389992   9: 0.018635111824028   5: 0.018635108229193   2: 0.018634401112872   4: 0.018634392355034   3: 0.018634254662587 

test_15097        7: 0.526251694852409   6: 0.302512130767970   3: 0.055155011206807   0: 0.016620744520350   5: 0.016591652807133   1: 0.016574946414541   8: 0.016574515873227   4: 0.016573426774781   9: 0.016573074500685   2: 0.016572802282097 

test_15103        6: 0.388727232210755   5: 0.304750874189795   0: 0.133516150677258   8: 0.080828356313223   1: 0.030829261730460   3: 0.012341817409153   9: 0.012252024746431   7: 0.012251953687229   4: 0.012251803563021   2: 0.012250525472676 

test_15104        5: 0.510205078556031   0: 0.288431846141039   4: 0.025178379381468   6: 0.025170981934499   7: 0.025169919423895   8: 0.025169135558727   3: 0.025168794722088   9: 0.025168673165365   2: 0.025168666237928   1: 0.025168524878960 

test_15106        0: 0.479459754290780   6: 0.416201637904247   1: 0.013384510400869   5: 0.012994630863224   7: 0.012994116837671   9: 0.012993895330690   4: 0.012993639318161   8: 0.012993417940270   2: 0.012992310934163   3: 0.012992086179924 

test_15107        5: 0.565174341212951   0: 0.208108109899329   2: 0.110287512989926   8: 0.016641836085388   6: 0.016636485336557   1: 0.016635878275298   9: 0.016629879389718   7: 0.016629026239020   4: 0.016628644256371   3: 0.016628286315443 

test_15109        5: 0.337899491359254   7: 0.287658076086417   9: 0.189248555570593   4: 0.026461744000940   1: 0.026461657310963   8: 0.026455039276152   3: 0.026454113202435   2: 0.026453995246298   0: 0.026453779687367   6: 0.026453548259582 

test_15110        6: 0.548013870219873   0: 0.362654744863607   1: 0.011178119458499   5: 0.011166692694661   9: 0.011165170699123   3: 0.011164707560284   8: 0.011164686586272   4: 0.011164438802109   2: 0.011164001577167   7: 0.011163567538405 

test_15111        3: 0.603356431943326   6: 0.212706393812129   4: 0.023002703824107   2: 0.023001019330295   1: 0.022998397773644   0: 0.022993082488589   5: 0.022990838604586   8: 0.022985757014670   9: 0.022982992746358   7: 0.022982382462296 

test_15112        6: 0.659113715783201   7: 0.183504434649257   8: 0.047216041929277   1: 0.015744055877388   9: 0.015742944235810   0: 0.015741508033818   5: 0.015736613228082   3: 0.015734278063185   2: 0.015733222363565   4: 0.015733185836417 

test_15118        3: 0.459900930735534   5: 0.341393585025941   7: 0.024838798649227   4: 0.024838735725044   6: 0.024838500606213   1: 0.024838122553062   0: 0.024838049009846   2: 0.024837834211187   8: 0.024837799235369   9: 0.024837644248578 

test_15119        9: 0.512022186694811   1: 0.275658373781823   0: 0.026544842462126   5: 0.026541947455790   6: 0.026541511600922   4: 0.026539241694774   2: 0.026538811257309   7: 0.026537767607978   3: 0.026537679630954   8: 0.026537637813514 

test_15120        3: 0.498756062432335   5: 0.300417942745270   1: 0.025116714580508   0: 0.025112468028308   6: 0.025102213077303   8: 0.025100130133256   2: 0.025098933592433   7: 0.025098820915992   9: 0.025098363207954   4: 0.025098351286640 

test_15121        7: 0.486533259266208   6: 0.372042936284751   4: 0.026139651650958   3: 0.016631175776057   0: 0.016495263898800   5: 0.016436902061947   1: 0.016433157996623   9: 0.016431489708371   8: 0.016428154365063   2: 0.016428008991223 

test_15122        1: 0.454058235865204   2: 0.352570638226424   0: 0.035738034522990   9: 0.022807366711212   5: 0.022553161466783   6: 0.022506375085946   7: 0.022460018182510   4: 0.022445486780896   3: 0.022430453837581   8: 0.022430229320454 

test_15124        0: 0.497884856620124   4: 0.259782429238014   6: 0.030295386440860   5: 0.030294796768494   1: 0.030294099837080   3: 0.030290655738690   9: 0.030289938360718   2: 0.030289837073219   8: 0.030289013410796   7: 0.030288986512003 

test_15126        5: 0.479747882208859   8: 0.204769413454285   9: 0.142953407248765   4: 0.024651677090172   6: 0.024649260822368   3: 0.024645939957667   2: 0.024645776993539   7: 0.024645689431060   1: 0.024645480285417   0: 0.024645472507867 

test_15128        0: 0.609392230177573   4: 0.115391000622623   1: 0.112056675234333   5: 0.052288805216785   7: 0.018501071396216   6: 0.018479812772255   9: 0.018473373467714   2: 0.018472557277817   8: 0.018472247674726   3: 0.018472226159957 

test_15129        6: 0.513491652075957   7: 0.296492733938437   5: 0.023756495906662   1: 0.023754179141257   4: 0.023753292354415   0: 0.023752224009461   8: 0.023751500487471   3: 0.023750521979706   2: 0.023749116764558   9: 0.023748283342076 

test_15130        5: 0.808868249401973   4: 0.021240926039826   8: 0.021240102797624   6: 0.021236197442127   9: 0.021235834411139   0: 0.021235811280319   3: 0.021235778965615   2: 0.021235743360749   7: 0.021235726828931   1: 0.021235629471697 

test_15132        6: 0.514473592452657   7: 0.324609793106201   5: 0.020116717425503   0: 0.020115440087343   9: 0.020114565973526   4: 0.020114502407902   1: 0.020114480210306   8: 0.020113907862016   3: 0.020113533438682   2: 0.020113467035864 

test_15136        5: 0.435189545526059   4: 0.407316447599625   6: 0.019692711089384   0: 0.019690697784479   1: 0.019690037133014   3: 0.019685283855487   7: 0.019684398347125   9: 0.019683669700177   2: 0.019683628893129   8: 0.019683580071522 

test_15138        8: 0.528437936919083   1: 0.282083175646904   5: 0.023693191174366   6: 0.023689168908384   0: 0.023686522174371   2: 0.023682789412435   4: 0.023681998526857   7: 0.023681829526683   9: 0.023681770654554   3: 0.023681617056363 

test_15141        5: 0.807293996904452   9: 0.021416787253737   6: 0.021415643403240   8: 0.021414367768706   0: 0.021411127687749   4: 0.021411094419585   1: 0.021411011900573   7: 0.021409272798725   2: 0.021408390013568   3: 0.021408307849665 

test_15144        5: 0.402328085644158   1: 0.370793821234836   9: 0.028370671297240   4: 0.028365424520304   8: 0.028358122844408   3: 0.028357123075959   2: 0.028356907817049   7: 0.028356835591379   0: 0.028356523036779   6: 0.028356484937889 

test_15145        5: 0.606422188416034   8: 0.158139062849327   1: 0.118976738955235   9: 0.016643533990478   6: 0.016640912789525   3: 0.016640850902055   4: 0.016636961653482   0: 0.016633956078227   2: 0.016632948034985   7: 0.016632846330652 

test_15146        0: 0.425462809577266   3: 0.374706312191676   5: 0.049728403822287   7: 0.039774259450447   8: 0.018396334702963   6: 0.018392471834715   1: 0.018389657057955   2: 0.018384745970060   9: 0.018383135234924   4: 0.018381870157705 

test_15149        5: 0.506321728581636   6: 0.245085915701826   0: 0.154425138011225   1: 0.028276968190780   8: 0.011696885916882   3: 0.010930067890431   4: 0.010816648685028   7: 0.010816462873958   2: 0.010815233437808   9: 0.010814950710426 

test_15152        5: 0.761893431512587   4: 0.026461853627589   0: 0.026455989068260   8: 0.026455693271128   3: 0.026455599705314   2: 0.026455539234343   1: 0.026455510702602   7: 0.026455499682672   9: 0.026455498259555   6: 0.026455384935949 

test_15153        5: 0.739594318894327   4: 0.028940257526341   0: 0.028933673365119   8: 0.028933225970094   3: 0.028933126217828   7: 0.028933118534289   2: 0.028933089182711   6: 0.028933084903675   1: 0.028933072405762   9: 0.028933032999854 

test_15154        6: 0.472501121083385   1: 0.446863172981171   8: 0.015142925841373   9: 0.009548517424144   4: 0.009370494472127   7: 0.009332790681978   5: 0.009315020556856   0: 0.009310724601973   3: 0.009307639306171   2: 0.009307593050823 

test_15156        3: 0.510874917126471   6: 0.260020361645903   1: 0.110312396813744   9: 0.017014328843228   8: 0.016975927807566   0: 0.016965854273939   5: 0.016962493571449   4: 0.016958892348555   2: 0.016957580330253   7: 0.016957247238891 

test_15157        5: 0.516402216426474   3: 0.290783700068755   1: 0.024106402136183   6: 0.024105227555953   4: 0.024101309187242   9: 0.024100475837584   2: 0.024100312687592   0: 0.024100268775131   7: 0.024100071609582   8: 0.024100015715504 

test_15161        0: 0.472143096241128   6: 0.363393520803130   5: 0.020560655375532   1: 0.020560609322842   9: 0.020558282784792   2: 0.020557081815204   8: 0.020556764389826   3: 0.020556757130575   4: 0.020556731189002   7: 0.020556500947969 

test_15162        4: 0.444178236731298   6: 0.428917406489459   5: 0.015866474906876   8: 0.015864688928499   0: 0.015864190918640   9: 0.015863235288532   1: 0.015862471207242   7: 0.015861567319593   2: 0.015860916647144   3: 0.015860811562718 

test_15171        6: 0.670857951926101   0: 0.186766669888918   2: 0.035333665625895   9: 0.015302672652010   4: 0.015293871964605   1: 0.015291550206436   5: 0.015291520387536   8: 0.015287384645392   3: 0.015287381199066   7: 0.015287331504042 

test_15172        6: 0.520694399626230   5: 0.209530186356070   2: 0.033746224501232   4: 0.033730907428794   0: 0.033717310710746   3: 0.033716801223886   9: 0.033716284787674   8: 0.033716223011990   7: 0.033716195148873   1: 0.033715467204505 

test_15175        2: 0.571714813252295   5: 0.217740013702238   4: 0.026326932815359   8: 0.026318264638747   3: 0.026317181712509   0: 0.026316694369907   9: 0.026316688912569   1: 0.026316636089091   7: 0.026316586860999   6: 0.026316187646287 

test_15179        6: 0.616716849986784   7: 0.237196664142692   0: 0.018577427730236   2: 0.018242448742955   1: 0.018238495590511   9: 0.018206823482303   8: 0.018206618042552   5: 0.018205805155447   3: 0.018205368709516   4: 0.018203498417005 

test_15180        5: 0.431893700142155   3: 0.264172953537925   0: 0.135733351517425   4: 0.024033472880075   6: 0.024030936640039   8: 0.024027704397367   9: 0.024027090523794   2: 0.024027057709378   7: 0.024026909231725   1: 0.024026823420115 

test_15185        5: 0.649430109265153   4: 0.038956340771889   3: 0.038952569434941   2: 0.038951742130853   8: 0.038951726309526   7: 0.038951623574258   9: 0.038951529479124   0: 0.038951507295806   1: 0.038951447090351   6: 0.038951404648099 

test_15188        4: 0.556650931271167   2: 0.237724383014335   5: 0.025712295679582   8: 0.025702142245970   9: 0.025702054242808   3: 0.025701853119565   0: 0.025701793416122   1: 0.025701531121403   7: 0.025701524063083   6: 0.025701491825966 

test_15189        5: 0.619252563511431   0: 0.254806630485588   9: 0.015813708152233   4: 0.015734962265170   6: 0.015732220633173   3: 0.015732094748658   8: 0.015732064900435   1: 0.015731968904142   2: 0.015731910661210   7: 0.015731875737959 
