Corpus Type: tfidf
Topic Count: 10

test_14826       0: 0.089762600406294  1: 0.141413697284777  2: 0.007493029069156  3: 0.007493239709685  4: 0.007496317648533  5: 0.007512142320442  6: 0.716346760342798  7: 0.007493545316433  8: 0.007494777518466  9: 0.007493890383417 
test_15055       0: 0.015402509088934  1: 0.228277528525077  2: 0.015401380051099  3: 0.015399810496595  4: 0.015399459440139  5: 0.648504280440432  6: 0.015406145438775  7: 0.015405846682314  8: 0.015401988565844  9: 0.015401051270790 

test_15056       0: 0.541507964841415  1: 0.020490702020033  2: 0.020490392623222  3: 0.020490458588401  4: 0.020498174398499  5: 0.294387325588490  6: 0.020614863336524  7: 0.020490946978030  8: 0.020490653215930  9: 0.020538518409456 

test_15060       0: 0.300109880895525  1: 0.039819413505026  2: 0.019221661971589  3: 0.019221194860762  4: 0.525504871999751  5: 0.019225992356649  6: 0.019228872929814  7: 0.019221182828949  8: 0.019224155624749  9: 0.019222773027188 

test_15061       0: 0.496386891577062  1: 0.020302386417185  2: 0.020299252088600  3: 0.020298912083300  4: 0.020300809410745  5: 0.341216594320916  6: 0.020300243057832  7: 0.020298333922160  8: 0.020298083346815  9: 0.020298493775385 

test_15062       0: 0.026281774807822  1: 0.026281107458369  2: 0.026281170741858  3: 0.344520576898974  4: 0.026288524350370  5: 0.445221034457858  6: 0.026281221027387  7: 0.026281249072841  8: 0.026281905537421  9: 0.026281435647101 

test_15063       0: 0.169840872870285  1: 0.010501861412035  2: 0.229470172670427  3: 0.008292508302360  4: 0.013653910731570  5: 0.012243706471127  6: 0.489102640454291  7: 0.008381008795430  8: 0.008254073494402  9: 0.050259244798073 

test_15065       0: 0.017926946143250  1: 0.017926629863489  2: 0.017926646613472  3: 0.017926830712640  4: 0.017933053204948  5: 0.804106459284647  6: 0.017926154519119  7: 0.017926520858551  8: 0.017927115507657  9: 0.052473643292227 

test_15067       0: 0.021251031120811  1: 0.021251581476433  2: 0.021250185513827  3: 0.021250022685775  4: 0.021254273054256  5: 0.608749592013078  6: 0.021251115858284  7: 0.221242126748147  8: 0.021250006267079  9: 0.021250065262310 

test_15069       0: 0.028579848033668  1: 0.028566261514479  2: 0.028584607580442  3: 0.028561192271759  4: 0.028561582731146  5: 0.330927443677605  6: 0.440531104343030  7: 0.028562703525722  8: 0.028562503405188  9: 0.028562752916959 

test_15070       0: 0.039044782011038  1: 0.039044159668594  2: 0.039045364838932  3: 0.039044399004806  4: 0.243788769025938  5: 0.039074633836669  6: 0.443822684538728  7: 0.039044600929992  8: 0.039046371096464  9: 0.039044235048840 

test_15074       0: 0.031375364244282  1: 0.031388061552800  2: 0.031373343818440  3: 0.031373432704470  4: 0.031376437766011  5: 0.717617036231908  6: 0.031376873082598  7: 0.031373146987118  8: 0.031373003517516  9: 0.031373300094857 

test_15077       0: 0.025959310511644  1: 0.025959350968905  2: 0.025959306624900  3: 0.025965251159392  4: 0.025960290623787  5: 0.372553400137722  6: 0.025959403562524  7: 0.419765339560981  8: 0.025959261389779  9: 0.025959085460368 

test_15078       0: 0.023871612722962  1: 0.023881256335605  2: 0.023869682842420  3: 0.023870668873238  4: 0.189800205230074  5: 0.619221059481456  6: 0.023873584191478  7: 0.023869450988623  8: 0.023871546611118  9: 0.023870932723025 

test_15079       0: 0.025909582338830  1: 0.025909389449069  2: 0.025909593641971  3: 0.025909484139237  4: 0.025916600302799  5: 0.418017462731797  6: 0.374697919266783  7: 0.025909563620697  8: 0.025910404154183  9: 0.025910000354634 

test_15082       0: 0.025308559291281  1: 0.025307981127521  2: 0.324930791173879  3: 0.025308060810546  4: 0.025308154175546  5: 0.472600971008137  6: 0.025309751568684  7: 0.025307417011022  8: 0.025309387310131  9: 0.025308926523254 

test_15090       0: 0.017985304925309  1: 0.017986065830497  2: 0.017984085340133  3: 0.017984024086666  4: 0.017987195746007  5: 0.838136364352239  6: 0.017984731817337  7: 0.017984201861968  8: 0.017983997506665  9: 0.017984028533179 

test_15091       0: 0.227052597972726  1: 0.032891806441950  2: 0.024867688304730  3: 0.025730641742319  4: 0.014636274084848  5: 0.271052520367087  6: 0.359837784623624  7: 0.014636944314743  8: 0.014653265034417  9: 0.014640477113556 

test_15092       0: 0.032862382906320  1: 0.032862098999626  2: 0.032860444153706  3: 0.032861641870520  4: 0.032860934218338  5: 0.032865430650917  6: 0.032866658173870  7: 0.032867976835546  8: 0.704230641759553  9: 0.032861790431604 

test_15093       0: 0.015313285848930  1: 0.015319921279103  2: 0.015311293259144  3: 0.015311562512312  4: 0.015316100709679  5: 0.154357185627772  6: 0.723136094314986  7: 0.015311086138877  8: 0.015311411332794  9: 0.015312058976402 

test_15094       0: 0.136469651913783  1: 0.018613646572557  2: 0.018612738853532  3: 0.018612200240383  4: 0.018619102965809  5: 0.714586662394262  6: 0.018614836615107  7: 0.018612365843205  8: 0.018644923798196  9: 0.018613870803166 

test_15095       0: 0.012812816325889  1: 0.217804527628817  2: 0.012811130011726  3: 0.012811050664689  4: 0.012811675632776  5: 0.012813263120668  6: 0.679697137704586  7: 0.012811227602204  8: 0.012813905164232  9: 0.012813266144412 

test_15096       0: 0.018636385051800  1: 0.018636103324970  2: 0.018634401112872  3: 0.018634254662587  4: 0.018634392355034  5: 0.018635108229193  6: 0.018640133845235  7: 0.018635867389992  8: 0.832278242204287  9: 0.018635111824028 

test_15097       0: 0.016620744520350  1: 0.016574946414541  2: 0.016572802282097  3: 0.055155011206807  4: 0.016573426774781  5: 0.016591652807133  6: 0.302512130767970  7: 0.526251694852409  8: 0.016574515873227  9: 0.016573074500685 

test_15103       0: 0.133516150677258  1: 0.030829261730460  2: 0.012250525472676  3: 0.012341817409153  4: 0.012251803563021  5: 0.304750874189795  6: 0.388727232210755  7: 0.012251953687229  8: 0.080828356313223  9: 0.012252024746431 

test_15104       0: 0.288431846141039  1: 0.025168524878960  2: 0.025168666237928  3: 0.025168794722088  4: 0.025178379381468  5: 0.510205078556031  6: 0.025170981934499  7: 0.025169919423895  8: 0.025169135558727  9: 0.025168673165365 

test_15106       0: 0.479459754290780  1: 0.013384510400869  2: 0.012992310934163  3: 0.012992086179924  4: 0.012993639318161  5: 0.012994630863224  6: 0.416201637904247  7: 0.012994116837671  8: 0.012993417940270  9: 0.012993895330690 

test_15107       0: 0.208108109899329  1: 0.016635878275298  2: 0.110287512989926  3: 0.016628286315443  4: 0.016628644256371  5: 0.565174341212951  6: 0.016636485336557  7: 0.016629026239020  8: 0.016641836085388  9: 0.016629879389718 

test_15109       0: 0.026453779687367  1: 0.026461657310963  2: 0.026453995246298  3: 0.026454113202435  4: 0.026461744000940  5: 0.337899491359254  6: 0.026453548259582  7: 0.287658076086417  8: 0.026455039276152  9: 0.189248555570593 

test_15110       0: 0.362654744863607  1: 0.011178119458499  2: 0.011164001577167  3: 0.011164707560284  4: 0.011164438802109  5: 0.011166692694661  6: 0.548013870219873  7: 0.011163567538405  8: 0.011164686586272  9: 0.011165170699123 

test_15111       0: 0.022993082488589  1: 0.022998397773644  2: 0.023001019330295  3: 0.603356431943326  4: 0.023002703824107  5: 0.022990838604586  6: 0.212706393812129  7: 0.022982382462296  8: 0.022985757014670  9: 0.022982992746358 

test_15112       0: 0.015741508033818  1: 0.015744055877388  2: 0.015733222363565  3: 0.015734278063185  4: 0.015733185836417  5: 0.015736613228082  6: 0.659113715783201  7: 0.183504434649257  8: 0.047216041929277  9: 0.015742944235810 

test_15118       0: 0.024838049009846  1: 0.024838122553062  2: 0.024837834211187  3: 0.459900930735534  4: 0.024838735725044  5: 0.341393585025941  6: 0.024838500606213  7: 0.024838798649227  8: 0.024837799235369  9: 0.024837644248578 

test_15119       0: 0.026544842462126  1: 0.275658373781823  2: 0.026538811257309  3: 0.026537679630954  4: 0.026539241694774  5: 0.026541947455790  6: 0.026541511600922  7: 0.026537767607978  8: 0.026537637813514  9: 0.512022186694811 

test_15120       0: 0.025112468028308  1: 0.025116714580508  2: 0.025098933592433  3: 0.498756062432335  4: 0.025098351286640  5: 0.300417942745270  6: 0.025102213077303  7: 0.025098820915992  8: 0.025100130133256  9: 0.025098363207954 

test_15121       0: 0.016495263898800  1: 0.016433157996623  2: 0.016428008991223  3: 0.016631175776057  4: 0.026139651650958  5: 0.016436902061947  6: 0.372042936284751  7: 0.486533259266208  8: 0.016428154365063  9: 0.016431489708371 

test_15122       0: 0.035738034522990  1: 0.454058235865204  2: 0.352570638226424  3: 0.022430453837581  4: 0.022445486780896  5: 0.022553161466783  6: 0.022506375085946  7: 0.022460018182510  8: 0.022430229320454  9: 0.022807366711212 

test_15124       0: 0.497884856620124  1: 0.030294099837080  2: 0.030289837073219  3: 0.030290655738690  4: 0.259782429238014  5: 0.030294796768494  6: 0.030295386440860  7: 0.030288986512003  8: 0.030289013410796  9: 0.030289938360718 

test_15126       0: 0.024645472507867  1: 0.024645480285417  2: 0.024645776993539  3: 0.024645939957667  4: 0.024651677090172  5: 0.479747882208859  6: 0.024649260822368  7: 0.024645689431060  8: 0.204769413454285  9: 0.142953407248765 

test_15128       0: 0.609392230177573  1: 0.112056675234333  2: 0.018472557277817  3: 0.018472226159957  4: 0.115391000622623  5: 0.052288805216785  6: 0.018479812772255  7: 0.018501071396216  8: 0.018472247674726  9: 0.018473373467714 

test_15129       0: 0.023752224009461  1: 0.023754179141257  2: 0.023749116764558  3: 0.023750521979706  4: 0.023753292354415  5: 0.023756495906662  6: 0.513491652075957  7: 0.296492733938437  8: 0.023751500487471  9: 0.023748283342076 

test_15130       0: 0.021235811280319  1: 0.021235629471697  2: 0.021235743360749  3: 0.021235778965615  4: 0.021240926039826  5: 0.808868249401973  6: 0.021236197442127  7: 0.021235726828931  8: 0.021240102797624  9: 0.021235834411139 

test_15132       0: 0.020115440087343  1: 0.020114480210306  2: 0.020113467035864  3: 0.020113533438682  4: 0.020114502407902  5: 0.020116717425503  6: 0.514473592452657  7: 0.324609793106201  8: 0.020113907862016  9: 0.020114565973526 

test_15136       0: 0.019690697784479  1: 0.019690037133014  2: 0.019683628893129  3: 0.019685283855487  4: 0.407316447599625  5: 0.435189545526059  6: 0.019692711089384  7: 0.019684398347125  8: 0.019683580071522  9: 0.019683669700177 

test_15138       0: 0.023686522174371  1: 0.282083175646904  2: 0.023682789412435  3: 0.023681617056363  4: 0.023681998526857  5: 0.023693191174366  6: 0.023689168908384  7: 0.023681829526683  8: 0.528437936919083  9: 0.023681770654554 

test_15141       0: 0.021411127687749  1: 0.021411011900573  2: 0.021408390013568  3: 0.021408307849665  4: 0.021411094419585  5: 0.807293996904452  6: 0.021415643403240  7: 0.021409272798725  8: 0.021414367768706  9: 0.021416787253737 

test_15144       0: 0.028356523036779  1: 0.370793821234836  2: 0.028356907817049  3: 0.028357123075959  4: 0.028365424520304  5: 0.402328085644158  6: 0.028356484937889  7: 0.028356835591379  8: 0.028358122844408  9: 0.028370671297240 

test_15145       0: 0.016633956078227  1: 0.118976738955235  2: 0.016632948034985  3: 0.016640850902055  4: 0.016636961653482  5: 0.606422188416034  6: 0.016640912789525  7: 0.016632846330652  8: 0.158139062849327  9: 0.016643533990478 

test_15146       0: 0.425462809577266  1: 0.018389657057955  2: 0.018384745970060  3: 0.374706312191676  4: 0.018381870157705  5: 0.049728403822287  6: 0.018392471834715  7: 0.039774259450447  8: 0.018396334702963  9: 0.018383135234924 

test_15149       0: 0.154425138011225  1: 0.028276968190780  2: 0.010815233437808  3: 0.010930067890431  4: 0.010816648685028  5: 0.506321728581636  6: 0.245085915701826  7: 0.010816462873958  8: 0.011696885916882  9: 0.010814950710426 

test_15152       0: 0.026455989068260  1: 0.026455510702602  2: 0.026455539234343  3: 0.026455599705314  4: 0.026461853627589  5: 0.761893431512587  6: 0.026455384935949  7: 0.026455499682672  8: 0.026455693271128  9: 0.026455498259555 

test_15153       0: 0.028933673365119  1: 0.028933072405762  2: 0.028933089182711  3: 0.028933126217828  4: 0.028940257526341  5: 0.739594318894327  6: 0.028933084903675  7: 0.028933118534289  8: 0.028933225970094  9: 0.028933032999854 

test_15154       0: 0.009310724601973  1: 0.446863172981171  2: 0.009307593050823  3: 0.009307639306171  4: 0.009370494472127  5: 0.009315020556856  6: 0.472501121083385  7: 0.009332790681978  8: 0.015142925841373  9: 0.009548517424144 

test_15156       0: 0.016965854273939  1: 0.110312396813744  2: 0.016957580330253  3: 0.510874917126471  4: 0.016958892348555  5: 0.016962493571449  6: 0.260020361645903  7: 0.016957247238891  8: 0.016975927807566  9: 0.017014328843228 

test_15157       0: 0.024100268775131  1: 0.024106402136183  2: 0.024100312687592  3: 0.290783700068755  4: 0.024101309187242  5: 0.516402216426474  6: 0.024105227555953  7: 0.024100071609582  8: 0.024100015715504  9: 0.024100475837584 

test_15161       0: 0.472143096241128  1: 0.020560609322842  2: 0.020557081815204  3: 0.020556757130575  4: 0.020556731189002  5: 0.020560655375532  6: 0.363393520803130  7: 0.020556500947969  8: 0.020556764389826  9: 0.020558282784792 

test_15162       0: 0.015864190918640  1: 0.015862471207242  2: 0.015860916647144  3: 0.015860811562718  4: 0.444178236731298  5: 0.015866474906876  6: 0.428917406489459  7: 0.015861567319593  8: 0.015864688928499  9: 0.015863235288532 

test_15171       0: 0.186766669888918  1: 0.015291550206436  2: 0.035333665625895  3: 0.015287381199066  4: 0.015293871964605  5: 0.015291520387536  6: 0.670857951926101  7: 0.015287331504042  8: 0.015287384645392  9: 0.015302672652010 

test_15172       0: 0.033717310710746  1: 0.033715467204505  2: 0.033746224501232  3: 0.033716801223886  4: 0.033730907428794  5: 0.209530186356070  6: 0.520694399626230  7: 0.033716195148873  8: 0.033716223011990  9: 0.033716284787674 

test_15175       0: 0.026316694369907  1: 0.026316636089091  2: 0.571714813252295  3: 0.026317181712509  4: 0.026326932815359  5: 0.217740013702238  6: 0.026316187646287  7: 0.026316586860999  8: 0.026318264638747  9: 0.026316688912569 

test_15179       0: 0.018577427730236  1: 0.018238495590511  2: 0.018242448742955  3: 0.018205368709516  4: 0.018203498417005  5: 0.018205805155447  6: 0.616716849986784  7: 0.237196664142692  8: 0.018206618042552  9: 0.018206823482303 

test_15180       0: 0.135733351517425  1: 0.024026823420115  2: 0.024027057709378  3: 0.264172953537925  4: 0.024033472880075  5: 0.431893700142155  6: 0.024030936640039  7: 0.024026909231725  8: 0.024027704397367  9: 0.024027090523794 

test_15185       0: 0.038951507295806  1: 0.038951447090351  2: 0.038951742130853  3: 0.038952569434941  4: 0.038956340771889  5: 0.649430109265153  6: 0.038951404648099  7: 0.038951623574258  8: 0.038951726309526  9: 0.038951529479124 

test_15188       0: 0.025701793416122  1: 0.025701531121403  2: 0.237724383014335  3: 0.025701853119565  4: 0.556650931271167  5: 0.025712295679582  6: 0.025701491825966  7: 0.025701524063083  8: 0.025702142245970  9: 0.025702054242808 

test_15189       0: 0.254806630485588  1: 0.015731968904142  2: 0.015731910661210  3: 0.015732094748658  4: 0.015734962265170  5: 0.619252563511431  6: 0.015732220633173  7: 0.015731875737959  8: 0.015732064900435  9: 0.015813708152233 

test_15190       0: 0.017746235660273  1: 0.017745890532945  2: 0.130728333654991  3: 0.017745055361322  4: 0.017746493058318  5: 0.675221412911250  6: 0.069830952250944  7: 0.017745045940279  8: 0.017745182653728  9: 0.017745397975951 

test_15193       0: 0.027067990792951  1: 0.023564244223934  2: 0.022642012567197  3: 0.022634013490371  4: 0.323930757499907  5: 0.489399227171546  6: 0.022820455767461  7: 0.022638664606041  8: 0.022669807714519  9: 0.022632826166073 

test_15194       0: 0.012272304672899  1: 0.093193508204251  2: 0.011615723426379  3: 0.033548079279172  4: 0.011920221099958  5: 0.388437746450874  6: 0.413896574783653  7: 0.011624361679578  8: 0.011618607998973  9: 0.011872872404263 

test_15197       0: 0.023835555193572  1: 0.023835642537574  2: 0.023835385849589  3: 0.023836092634160  4: 0.023835972533833  5: 0.785479725379607  6: 0.023835604882657  7: 0.023835345078652  8: 0.023835372797019  9: 0.023835303113338 

test_15198       0: 0.074208764218552  1: 0.015197182716145  2: 0.281534737024934  3: 0.015185013849697  4: 0.015183110396259  5: 0.015184108539545  6: 0.476155998410192  7: 0.015184459786337  8: 0.076981723871252  9: 0.015184901187086 

test_15200       0: 0.603974867009467  1: 0.012091999959479  2: 0.012089414872779  3: 0.012088884444060  4: 0.012088866272343  5: 0.012089596989861  6: 0.299308565307179  7: 0.012089019738641  8: 0.012089239058392  9: 0.012089546347799 

test_15204       0: 0.021626886600552  1: 0.021629590684953  2: 0.021622394612361  3: 0.325058505400450  4: 0.021622911294500  5: 0.344212825351612  6: 0.179359932930116  7: 0.021622443715247  8: 0.021622349140573  9: 0.021622160269634 

test_15205       0: 0.020868320568353  1: 0.020868611269106  2: 0.020868102598309  3: 0.020869339637573  4: 0.020876608448870  5: 0.812176503686194  6: 0.020868212460838  7: 0.020868081482126  8: 0.020868103071457  9: 0.020868116777175 
