Corpus Type: binary
Topic Count: 10

test_14826        2: 0.347172681428323   4: 0.288428204057364   9: 0.261181653614965   7: 0.078702195466954   6: 0.022405034225397   8: 0.000422052607822   5: 0.000422049132863   0: 0.000422047120247   3: 0.000422046815941   1: 0.000422035530124 
test_15055        3: 0.409933815139183   1: 0.361178167200095   7: 0.216384989784482   2: 0.001786319198970   0: 0.001786306887385   5: 0.001786164017613   4: 0.001786132050191   9: 0.001786096413010   6: 0.001786081295254   8: 0.001785928013817 

test_15056        0: 0.691239160763753   3: 0.275420576073712   2: 0.004168850786410   7: 0.004168199024019   4: 0.004167609953204   8: 0.004167479618334   1: 0.004167192651399   6: 0.004167050788092   5: 0.004166951064370   9: 0.004166929276708 

test_15060        9: 0.796792274611371   3: 0.158521315246608   5: 0.025763895170099   1: 0.002703688330452   6: 0.002703360336657   0: 0.002703258078206   7: 0.002703079190608   2: 0.002703075443302   4: 0.002703050562344   8: 0.002703003030353 

test_15061        5: 0.519626940598686   0: 0.185242173796466   2: 0.160087635704869   6: 0.112817286682844   3: 0.003704845864096   1: 0.003704689826756   9: 0.003704457489408   4: 0.003704092720577   8: 0.003703976001924   7: 0.003703901314374 

test_15062        0: 0.843653926284423   9: 0.094806252351803   1: 0.007692740604287   5: 0.007692561565526   3: 0.007692503323996   2: 0.007692444750134   4: 0.007692441499669   6: 0.007692419915662   7: 0.007692356953412   8: 0.007692352751088 

test_15063        4: 0.334970941866991   6: 0.286212721863174   3: 0.140068801519808   2: 0.090852636158734   9: 0.067954529578313   7: 0.042307687018923   5: 0.036525401747330   1: 0.000369113912413   0: 0.000369083774611   8: 0.000369082559703 

test_15065        0: 0.970965039243687   3: 0.003226350096082   5: 0.003226343116155   6: 0.003226283645757   4: 0.003226080205958   2: 0.003226033508922   9: 0.003226005901047   1: 0.003226001124846   7: 0.003225959612902   8: 0.003225903544644 

test_15067        0: 0.957138443850435   5: 0.004762770109341   3: 0.004762605368823   1: 0.004762476541885   6: 0.004762474561054   9: 0.004762404485277   2: 0.004762289084946   7: 0.004762240630333   4: 0.004762167369519   8: 0.004762127998387 

test_15069        3: 0.887465540582468   4: 0.012506846860090   6: 0.012506207692126   0: 0.012504821163894   7: 0.012504294090229   2: 0.012503524851971   5: 0.012503424047837   9: 0.012503393360197   8: 0.012501464771678   1: 0.012500482579510 

test_15070        0: 0.596214904964128   3: 0.243781712027976   5: 0.020000827926887   1: 0.020000632565535   6: 0.020000576077522   9: 0.020000321598355   2: 0.020000303651153   4: 0.020000293527884   7: 0.020000284229078   8: 0.020000143431481 

test_15074        0: 0.564140642092153   5: 0.321558290824557   3: 0.014289416899862   9: 0.014289066731766   1: 0.014287961366945   2: 0.014287954080149   6: 0.014287822653456   7: 0.014286652441933   8: 0.014286210959426   4: 0.014285981949752 

test_15077        1: 0.930768082929884   0: 0.007692868654548   5: 0.007692445435178   3: 0.007692436228208   9: 0.007692388694229   6: 0.007692375854987   4: 0.007692362761286   8: 0.007692352259685   7: 0.007692346183147   2: 0.007692340998848 

test_15078        1: 0.939990231262640   9: 0.006668348624827   6: 0.006668258583045   3: 0.006668255234730   5: 0.006668247794546   2: 0.006667910465360   7: 0.006667663407090   0: 0.006667305027934   4: 0.006666889824508   8: 0.006666889775319 

test_15079        0: 0.745982517179008   3: 0.192477246157283   6: 0.007692639847156   1: 0.007692620092339   2: 0.007692591189291   5: 0.007692555411531   4: 0.007692552661494   7: 0.007692489235021   9: 0.007692412389662   8: 0.007692375837215 

test_15082        1: 0.788906178989440   9: 0.153946689726722   2: 0.007143782507132   6: 0.007143741516491   7: 0.007143659864950   0: 0.007143607479783   3: 0.007143256081328   5: 0.007143094565214   4: 0.007143041772979   8: 0.007142947495962 

test_15090        0: 0.752130224836412   5: 0.217096659792229   1: 0.003847499528681   3: 0.003846895382763   2: 0.003846590639180   9: 0.003846575681877   6: 0.003846524807034   7: 0.003846383513807   4: 0.003846341748192   8: 0.003846304069826 

test_15091        3: 0.700398852220404   7: 0.141470085059457   5: 0.083063414620223   0: 0.067373366503972   2: 0.001282516866575   9: 0.001282494517237   6: 0.001282432021929   4: 0.001282420967439   8: 0.001282255617395   1: 0.001282161605371 

test_15092        6: 0.849974701284421   1: 0.016676472877156   7: 0.016672607524315   2: 0.016668889033979   4: 0.016668608464224   9: 0.016668509195189   8: 0.016668079611676   0: 0.016667461312144   5: 0.016667446820412   3: 0.016667223876483 

test_15093        3: 0.551644507629995   0: 0.249525928696840   4: 0.182159374799789   1: 0.002381629030326   9: 0.002381615664864   2: 0.002381560554541   7: 0.002381427992717   6: 0.002381397476012   5: 0.002381290530369   8: 0.002381267624547 

test_15094        0: 0.904292380155652   3: 0.070701292442550   2: 0.003126758072007   7: 0.003126234578831   4: 0.003125856818019   6: 0.003125847194209   1: 0.003125802940366   5: 0.003125280692761   9: 0.003125276999767   8: 0.003125270105838 

test_15095        4: 0.357806742566314   9: 0.188296309288366   7: 0.144763046550784   8: 0.113841450139027   6: 0.098520293719588   2: 0.057671244084796   3: 0.036007515831359   5: 0.001031190174235   0: 0.001031144782632   1: 0.001031062862900 

test_15096        6: 0.965381136635582   7: 0.003846949209779   2: 0.003846737979239   4: 0.003846665964505   8: 0.003846513469855   5: 0.003846487180833   9: 0.003846486516718   3: 0.003846440913317   1: 0.003846331413856   0: 0.003846250716316 

test_15097        4: 0.691759310390610   8: 0.165162238150566   1: 0.085888006062229   0: 0.041396712286985   5: 0.002632798884559   3: 0.002632519839946   7: 0.002632278133966   9: 0.002632154984867   6: 0.002632096349383   2: 0.002631884916889 

test_15103        4: 0.462890161345069   3: 0.271776836231015   2: 0.148750870435865   0: 0.110639505661805   9: 0.000990674494001   1: 0.000990650377186   5: 0.000990424810413   7: 0.000990310964902   6: 0.000990293301716   8: 0.000990272378028 

test_15104        0: 0.832174571617913   3: 0.114488786062578   8: 0.006667863938296   1: 0.006667617025438   5: 0.006667008852775   9: 0.006666913869736   4: 0.006666852408930   6: 0.006666823172742   7: 0.006666794973442   2: 0.006666768078151 

test_15106        8: 0.710723631450154   4: 0.188865327721838   3: 0.091658645093808   7: 0.001250531084148   0: 0.001250519976622   1: 0.001250403241570   9: 0.001250309732195   2: 0.001250249684282   5: 0.001250196512589   6: 0.001250185502795 

test_15107        3: 0.662208598063022   5: 0.271043030870105   0: 0.051189262194527   1: 0.002223020008285   6: 0.002222909646088   2: 0.002222761838156   7: 0.002222654887135   4: 0.002222631242953   9: 0.002222587086125   8: 0.002222544163604 

test_15109        0: 0.757869486799290   9: 0.180589775091745   1: 0.007692978872971   5: 0.007692967379113   3: 0.007692653986034   6: 0.007692551499868   2: 0.007692432921650   8: 0.007692395766836   4: 0.007692383767318   7: 0.007692373915175 

test_15110        3: 0.622477844326579   7: 0.250208561064087   4: 0.119446502809769   2: 0.001123964662644   9: 0.001123956599900   0: 0.001123882250730   6: 0.001123854883310   5: 0.001123840434886   1: 0.001123818059779   8: 0.001123774908318 

test_15111        9: 0.583679623583848   5: 0.281914421817824   8: 0.102582751654632   3: 0.004546334316113   4: 0.004546299092660   2: 0.004546290329316   6: 0.004546101169873   0: 0.004546099533219   7: 0.004546083440017   1: 0.004545995062498 

test_15112        4: 0.368562005945326   8: 0.358226295173031   6: 0.144156821934697   2: 0.117939252626986   3: 0.001853215661158   0: 0.001853200603901   9: 0.001852421185445   5: 0.001852310048903   7: 0.001852307856744   1: 0.001852168963811 

test_15118        1: 0.935712899500011   0: 0.007143403318787   3: 0.007143007718737   5: 0.007142998000069   4: 0.007142990785777   9: 0.007142972722905   6: 0.007142947618050   7: 0.007142946646245   8: 0.007142944091867   2: 0.007142889597552 

test_15119        5: 0.540438172597760   7: 0.243389656163921   3: 0.172415668469858   6: 0.006252548917748   1: 0.006251234612601   9: 0.006250864238187   0: 0.006250632568094   2: 0.006250600979961   8: 0.006250347595749   4: 0.006250273856123 

test_15120        1: 0.612749011370732   5: 0.337248958684092   0: 0.006250388743407   3: 0.006250380984369   7: 0.006250269663476   4: 0.006250260597838   9: 0.006250252911892   6: 0.006250210609529   2: 0.006250157845101   8: 0.006250108589563 

test_15121        9: 0.446453288309493   3: 0.233132587046751   4: 0.186116868266705   5: 0.073219337470010   0: 0.037182805070022   6: 0.018765901504422   2: 0.001282405734499   7: 0.001282350997321   1: 0.001282248902150   8: 0.001282206698626 

test_15122        5: 0.687431397968991   9: 0.198174756450780   0: 0.098111458092552   3: 0.002326363377305   7: 0.002326237837143   1: 0.002326215464631   6: 0.002326036616320   2: 0.002325875801663   4: 0.002325863699627   8: 0.002325794690988 

test_15124        6: 0.450330697544430   5: 0.435366938170108   3: 0.014290905947476   0: 0.014288907079906   9: 0.014287967465889   8: 0.014287616422483   1: 0.014287510901566   2: 0.014286759654120   7: 0.014286645223945   4: 0.014286051590079 

test_15126        0: 0.775978525628999   7: 0.162479013894715   9: 0.007695083455284   1: 0.007692767512947   3: 0.007692502576635   2: 0.007692485734378   5: 0.007692480637612   4: 0.007692411196088   6: 0.007692385836337   8: 0.007692343527005 

test_15128        6: 0.571151108794430   5: 0.406622287064173   0: 0.002778796813960   3: 0.002778668910022   9: 0.002778287877297   2: 0.002778239674030   8: 0.002778171331754   4: 0.002778156544468   1: 0.002778153041825   7: 0.002778129948041 

test_15129        4: 0.814337699014614   5: 0.128505699389020   7: 0.007145518597763   3: 0.007145079333660   9: 0.007144835767432   6: 0.007144755605828   1: 0.007144629187450   2: 0.007144230213180   8: 0.007144088344677   0: 0.007143464546377 

test_15130        0: 0.852275965416936   7: 0.107721315079942   9: 0.005001170823867   1: 0.005000313846573   3: 0.005000285012516   4: 0.005000251696386   5: 0.005000227867438   2: 0.005000182154950   8: 0.005000144326832   6: 0.005000143774561 

test_15132        4: 0.622497352510267   8: 0.347866825858928   1: 0.003704879319304   5: 0.003704702283530   7: 0.003704500636412   3: 0.003704478369937   2: 0.003704423460330   0: 0.003704358383572   9: 0.003704255119795   6: 0.003704224057927 

test_15136        0: 0.838214632196919   3: 0.069618044040787   9: 0.065239147113594   2: 0.003847874761999   5: 0.003847121611389   1: 0.003846892850714   4: 0.003846712366176   6: 0.003846616052894   7: 0.003846608899803   8: 0.003846350105725 

test_15138        2: 0.526426383622102   5: 0.420232684698447   3: 0.006668511286167   9: 0.006667682370824   1: 0.006667645956706   0: 0.006667575564846   6: 0.006667513629748   7: 0.006667401197514   8: 0.006667306517724   4: 0.006667295155923 

test_15141        0: 0.729742397591680   1: 0.230249232303780   7: 0.005002163752733   6: 0.005001435467231   2: 0.005001169684784   4: 0.005001138383676   5: 0.005000796145739   3: 0.005000675348848   9: 0.005000632738509   8: 0.005000358583020 

test_15144        0: 0.743187074561180   2: 0.099428849607113   4: 0.093745901732294   1: 0.009091616732459   3: 0.009091222668255   5: 0.009091199018764   6: 0.009091061812057   9: 0.009091043305570   7: 0.009091020249383   8: 0.009091010312925 

test_15145        0: 0.878024316411065   2: 0.060862395437848   5: 0.040522549489122   9: 0.002941919592615   6: 0.002941615636909   4: 0.002941548736397   1: 0.002941519577132   3: 0.002941512549652   7: 0.002941345661625   8: 0.002941276907634 

test_15146        9: 0.701175529325835   3: 0.188294779294626   6: 0.091606939434394   5: 0.002703682284643   4: 0.002703470429583   0: 0.002703304992258   2: 0.002703254821209   1: 0.002703064142033   7: 0.002703031856469   8: 0.002702943418951 

test_15149        3: 0.530304456500254   2: 0.235033645905919   6: 0.138353330822682   5: 0.066846803928583   0: 0.014194872748503   8: 0.012617046569814   1: 0.000662569210495   4: 0.000662449299084   7: 0.000662424504494   9: 0.000662400510172 

test_15152        0: 0.716055378764217   1: 0.217277334185667   3: 0.008333531124658   9: 0.008333482242781   5: 0.008333450269122   6: 0.008333398966631   4: 0.008333364671095   7: 0.008333360477156   2: 0.008333357631797   8: 0.008333341666876 

test_15153        0: 0.682753233315882   1: 0.244518383013136   3: 0.009091165466605   9: 0.009091104667875   4: 0.009091089736094   5: 0.009091067240737   6: 0.009091016005422   2: 0.009090985213874   8: 0.009090980438639   7: 0.009090974901735 

test_15154        4: 0.483405135213464   9: 0.301228259764535   6: 0.210635866502833   7: 0.000675885106897   2: 0.000675854995759   5: 0.000675846878514   8: 0.000675805152473   3: 0.000675792464121   0: 0.000675780456934   1: 0.000675773464470 

test_15156        0: 0.419987483802424   3: 0.263444168054246   6: 0.190187839121813   5: 0.083261017518559   4: 0.033501638165835   8: 0.001923732300182   9: 0.001923654371974   7: 0.001923561488549   2: 0.001923531514007   1: 0.001923373662412 

test_15157        1: 0.935709252093937   0: 0.007144213380815   6: 0.007143610158044   3: 0.007143452619037   9: 0.007143427723198   5: 0.007143410728955   8: 0.007143323944365   7: 0.007143266925992   2: 0.007143156773609   4: 0.007142885652046 

test_15161        6: 0.400081527960925   5: 0.254103335991782   3: 0.200121367200655   7: 0.129023506083627   4: 0.002778582460015   2: 0.002778473634645   9: 0.002778378220245   0: 0.002778307516298   1: 0.002778276940376   8: 0.002778243991432 

test_15162        3: 0.428639801138807   0: 0.285411679568849   4: 0.268871908235204   7: 0.002439840217550   2: 0.002439714898518   6: 0.002439646012757   5: 0.002439434190705   8: 0.002439350177805   9: 0.002439331365819   1: 0.002439294193986 

test_15171        2: 0.411783053442638   8: 0.253551189952626   4: 0.204037615959186   9: 0.115239653334701   7: 0.002565000810116   1: 0.002564782581975   0: 0.002564742612575   6: 0.002564694404590   3: 0.002564633493333   5: 0.002564633408259 

test_15172        0: 0.849985707227694   1: 0.016670319603469   2: 0.016670220174131   3: 0.016668385355082   4: 0.016668366149434   6: 0.016668165167686   7: 0.016667589895597   8: 0.016667503446760   9: 0.016667048504999   5: 0.016666694475147 

test_15175        0: 0.935708384969096   7: 0.007147027994452   3: 0.007143482508900   1: 0.007143347967968   5: 0.007143112055561   6: 0.007142979734518   9: 0.007142957697153   2: 0.007142906863389   8: 0.007142903318216   4: 0.007142896890748 

test_15179        7: 0.713225345912538   8: 0.135298318260679   4: 0.133051001747072   2: 0.002632650248756   1: 0.002632219594125   3: 0.002632197570852   5: 0.002632158857000   6: 0.002632135445352   9: 0.002632070240320   0: 0.002631902123307 

test_15180        0: 0.939997362707454   8: 0.006667775984386   1: 0.006667109747287   5: 0.006666948359716   3: 0.006666943627729   9: 0.006666919301970   6: 0.006666780971660   7: 0.006666724086703   4: 0.006666723738809   2: 0.006666711474286 

test_15185        0: 0.564298454496010   1: 0.275701191916546   4: 0.020000178600834   9: 0.020000057195423   6: 0.020000046543411   3: 0.020000020362403   5: 0.020000019385388   8: 0.020000013304726   7: 0.020000012206311   2: 0.020000005988948 

test_15188        0: 0.935712793543610   1: 0.007143369090160   3: 0.007143149924784   5: 0.007143029730536   4: 0.007142999678279   6: 0.007142956583853   9: 0.007142940355076   7: 0.007142924341775   8: 0.007142922284609   2: 0.007142914467316 

test_15189        0: 0.978570101503508   1: 0.002381219912858   3: 0.002381161273464   5: 0.002381158099327   6: 0.002381106513400   4: 0.002381086618837   2: 0.002381060583235   9: 0.002381051349213   7: 0.002381043222628   8: 0.002381010923531 
