Corpus Type: binary
Topic Count: 10

test_14826       0: 0.000422047120247  1: 0.000422035530124  2: 0.347172681428323  3: 0.000422046815941  4: 0.288428204057364  5: 0.000422049132863  6: 0.022405034225397  7: 0.078702195466954  8: 0.000422052607822  9: 0.261181653614965 
test_15055       0: 0.001786306887385  1: 0.361178167200095  2: 0.001786319198970  3: 0.409933815139183  4: 0.001786132050191  5: 0.001786164017613  6: 0.001786081295254  7: 0.216384989784482  8: 0.001785928013817  9: 0.001786096413010 

test_15056       0: 0.691239160763753  1: 0.004167192651399  2: 0.004168850786410  3: 0.275420576073712  4: 0.004167609953204  5: 0.004166951064370  6: 0.004167050788092  7: 0.004168199024019  8: 0.004167479618334  9: 0.004166929276708 

test_15060       0: 0.002703258078206  1: 0.002703688330452  2: 0.002703075443302  3: 0.158521315246608  4: 0.002703050562344  5: 0.025763895170099  6: 0.002703360336657  7: 0.002703079190608  8: 0.002703003030353  9: 0.796792274611371 

test_15061       0: 0.185242173796466  1: 0.003704689826756  2: 0.160087635704869  3: 0.003704845864096  4: 0.003704092720577  5: 0.519626940598686  6: 0.112817286682844  7: 0.003703901314374  8: 0.003703976001924  9: 0.003704457489408 

test_15062       0: 0.843653926284423  1: 0.007692740604287  2: 0.007692444750134  3: 0.007692503323996  4: 0.007692441499669  5: 0.007692561565526  6: 0.007692419915662  7: 0.007692356953412  8: 0.007692352751088  9: 0.094806252351803 

test_15063       0: 0.000369083774611  1: 0.000369113912413  2: 0.090852636158734  3: 0.140068801519808  4: 0.334970941866991  5: 0.036525401747330  6: 0.286212721863174  7: 0.042307687018923  8: 0.000369082559703  9: 0.067954529578313 

test_15065       0: 0.970965039243687  1: 0.003226001124846  2: 0.003226033508922  3: 0.003226350096082  4: 0.003226080205958  5: 0.003226343116155  6: 0.003226283645757  7: 0.003225959612902  8: 0.003225903544644  9: 0.003226005901047 

test_15067       0: 0.957138443850435  1: 0.004762476541885  2: 0.004762289084946  3: 0.004762605368823  4: 0.004762167369519  5: 0.004762770109341  6: 0.004762474561054  7: 0.004762240630333  8: 0.004762127998387  9: 0.004762404485277 

test_15069       0: 0.012504821163894  1: 0.012500482579510  2: 0.012503524851971  3: 0.887465540582468  4: 0.012506846860090  5: 0.012503424047837  6: 0.012506207692126  7: 0.012504294090229  8: 0.012501464771678  9: 0.012503393360197 

test_15070       0: 0.596214904964128  1: 0.020000632565535  2: 0.020000303651153  3: 0.243781712027976  4: 0.020000293527884  5: 0.020000827926887  6: 0.020000576077522  7: 0.020000284229078  8: 0.020000143431481  9: 0.020000321598355 

test_15074       0: 0.564140642092153  1: 0.014287961366945  2: 0.014287954080149  3: 0.014289416899862  4: 0.014285981949752  5: 0.321558290824557  6: 0.014287822653456  7: 0.014286652441933  8: 0.014286210959426  9: 0.014289066731766 

test_15077       0: 0.007692868654548  1: 0.930768082929884  2: 0.007692340998848  3: 0.007692436228208  4: 0.007692362761286  5: 0.007692445435178  6: 0.007692375854987  7: 0.007692346183147  8: 0.007692352259685  9: 0.007692388694229 

test_15078       0: 0.006667305027934  1: 0.939990231262640  2: 0.006667910465360  3: 0.006668255234730  4: 0.006666889824508  5: 0.006668247794546  6: 0.006668258583045  7: 0.006667663407090  8: 0.006666889775319  9: 0.006668348624827 

test_15079       0: 0.745982517179008  1: 0.007692620092339  2: 0.007692591189291  3: 0.192477246157283  4: 0.007692552661494  5: 0.007692555411531  6: 0.007692639847156  7: 0.007692489235021  8: 0.007692375837215  9: 0.007692412389662 

test_15082       0: 0.007143607479783  1: 0.788906178989440  2: 0.007143782507132  3: 0.007143256081328  4: 0.007143041772979  5: 0.007143094565214  6: 0.007143741516491  7: 0.007143659864950  8: 0.007142947495962  9: 0.153946689726722 

test_15090       0: 0.752130224836412  1: 0.003847499528681  2: 0.003846590639180  3: 0.003846895382763  4: 0.003846341748192  5: 0.217096659792229  6: 0.003846524807034  7: 0.003846383513807  8: 0.003846304069826  9: 0.003846575681877 

test_15091       0: 0.067373366503972  1: 0.001282161605371  2: 0.001282516866575  3: 0.700398852220404  4: 0.001282420967439  5: 0.083063414620223  6: 0.001282432021929  7: 0.141470085059457  8: 0.001282255617395  9: 0.001282494517237 

test_15092       0: 0.016667461312144  1: 0.016676472877156  2: 0.016668889033979  3: 0.016667223876483  4: 0.016668608464224  5: 0.016667446820412  6: 0.849974701284421  7: 0.016672607524315  8: 0.016668079611676  9: 0.016668509195189 

test_15093       0: 0.249525928696840  1: 0.002381629030326  2: 0.002381560554541  3: 0.551644507629995  4: 0.182159374799789  5: 0.002381290530369  6: 0.002381397476012  7: 0.002381427992717  8: 0.002381267624547  9: 0.002381615664864 

test_15094       0: 0.904292380155652  1: 0.003125802940366  2: 0.003126758072007  3: 0.070701292442550  4: 0.003125856818019  5: 0.003125280692761  6: 0.003125847194209  7: 0.003126234578831  8: 0.003125270105838  9: 0.003125276999767 

test_15095       0: 0.001031144782632  1: 0.001031062862900  2: 0.057671244084796  3: 0.036007515831359  4: 0.357806742566314  5: 0.001031190174235  6: 0.098520293719588  7: 0.144763046550784  8: 0.113841450139027  9: 0.188296309288366 

test_15096       0: 0.003846250716316  1: 0.003846331413856  2: 0.003846737979239  3: 0.003846440913317  4: 0.003846665964505  5: 0.003846487180833  6: 0.965381136635582  7: 0.003846949209779  8: 0.003846513469855  9: 0.003846486516718 

test_15097       0: 0.041396712286985  1: 0.085888006062229  2: 0.002631884916889  3: 0.002632519839946  4: 0.691759310390610  5: 0.002632798884559  6: 0.002632096349383  7: 0.002632278133966  8: 0.165162238150566  9: 0.002632154984867 

test_15103       0: 0.110639505661805  1: 0.000990650377186  2: 0.148750870435865  3: 0.271776836231015  4: 0.462890161345069  5: 0.000990424810413  6: 0.000990293301716  7: 0.000990310964902  8: 0.000990272378028  9: 0.000990674494001 

test_15104       0: 0.832174571617913  1: 0.006667617025438  2: 0.006666768078151  3: 0.114488786062578  4: 0.006666852408930  5: 0.006667008852775  6: 0.006666823172742  7: 0.006666794973442  8: 0.006667863938296  9: 0.006666913869736 

test_15106       0: 0.001250519976622  1: 0.001250403241570  2: 0.001250249684282  3: 0.091658645093808  4: 0.188865327721838  5: 0.001250196512589  6: 0.001250185502795  7: 0.001250531084148  8: 0.710723631450154  9: 0.001250309732195 

test_15107       0: 0.051189262194527  1: 0.002223020008285  2: 0.002222761838156  3: 0.662208598063022  4: 0.002222631242953  5: 0.271043030870105  6: 0.002222909646088  7: 0.002222654887135  8: 0.002222544163604  9: 0.002222587086125 

test_15109       0: 0.757869486799290  1: 0.007692978872971  2: 0.007692432921650  3: 0.007692653986034  4: 0.007692383767318  5: 0.007692967379113  6: 0.007692551499868  7: 0.007692373915175  8: 0.007692395766836  9: 0.180589775091745 

test_15110       0: 0.001123882250730  1: 0.001123818059779  2: 0.001123964662644  3: 0.622477844326579  4: 0.119446502809769  5: 0.001123840434886  6: 0.001123854883310  7: 0.250208561064087  8: 0.001123774908318  9: 0.001123956599900 

test_15111       0: 0.004546099533219  1: 0.004545995062498  2: 0.004546290329316  3: 0.004546334316113  4: 0.004546299092660  5: 0.281914421817824  6: 0.004546101169873  7: 0.004546083440017  8: 0.102582751654632  9: 0.583679623583848 

test_15112       0: 0.001853200603901  1: 0.001852168963811  2: 0.117939252626986  3: 0.001853215661158  4: 0.368562005945326  5: 0.001852310048903  6: 0.144156821934697  7: 0.001852307856744  8: 0.358226295173031  9: 0.001852421185445 

test_15118       0: 0.007143403318787  1: 0.935712899500011  2: 0.007142889597552  3: 0.007143007718737  4: 0.007142990785777  5: 0.007142998000069  6: 0.007142947618050  7: 0.007142946646245  8: 0.007142944091867  9: 0.007142972722905 

test_15119       0: 0.006250632568094  1: 0.006251234612601  2: 0.006250600979961  3: 0.172415668469858  4: 0.006250273856123  5: 0.540438172597760  6: 0.006252548917748  7: 0.243389656163921  8: 0.006250347595749  9: 0.006250864238187 

test_15120       0: 0.006250388743407  1: 0.612749011370732  2: 0.006250157845101  3: 0.006250380984369  4: 0.006250260597838  5: 0.337248958684092  6: 0.006250210609529  7: 0.006250269663476  8: 0.006250108589563  9: 0.006250252911892 

test_15121       0: 0.037182805070022  1: 0.001282248902150  2: 0.001282405734499  3: 0.233132587046751  4: 0.186116868266705  5: 0.073219337470010  6: 0.018765901504422  7: 0.001282350997321  8: 0.001282206698626  9: 0.446453288309493 

test_15122       0: 0.098111458092552  1: 0.002326215464631  2: 0.002325875801663  3: 0.002326363377305  4: 0.002325863699627  5: 0.687431397968991  6: 0.002326036616320  7: 0.002326237837143  8: 0.002325794690988  9: 0.198174756450780 

test_15124       0: 0.014288907079906  1: 0.014287510901566  2: 0.014286759654120  3: 0.014290905947476  4: 0.014286051590079  5: 0.435366938170108  6: 0.450330697544430  7: 0.014286645223945  8: 0.014287616422483  9: 0.014287967465889 

test_15126       0: 0.775978525628999  1: 0.007692767512947  2: 0.007692485734378  3: 0.007692502576635  4: 0.007692411196088  5: 0.007692480637612  6: 0.007692385836337  7: 0.162479013894715  8: 0.007692343527005  9: 0.007695083455284 

test_15128       0: 0.002778796813960  1: 0.002778153041825  2: 0.002778239674030  3: 0.002778668910022  4: 0.002778156544468  5: 0.406622287064173  6: 0.571151108794430  7: 0.002778129948041  8: 0.002778171331754  9: 0.002778287877297 

test_15129       0: 0.007143464546377  1: 0.007144629187450  2: 0.007144230213180  3: 0.007145079333660  4: 0.814337699014614  5: 0.128505699389020  6: 0.007144755605828  7: 0.007145518597763  8: 0.007144088344677  9: 0.007144835767432 

test_15130       0: 0.852275965416936  1: 0.005000313846573  2: 0.005000182154950  3: 0.005000285012516  4: 0.005000251696386  5: 0.005000227867438  6: 0.005000143774561  7: 0.107721315079942  8: 0.005000144326832  9: 0.005001170823867 

test_15132       0: 0.003704358383572  1: 0.003704879319304  2: 0.003704423460330  3: 0.003704478369937  4: 0.622497352510267  5: 0.003704702283530  6: 0.003704224057927  7: 0.003704500636412  8: 0.347866825858928  9: 0.003704255119795 

test_15136       0: 0.838214632196919  1: 0.003846892850714  2: 0.003847874761999  3: 0.069618044040787  4: 0.003846712366176  5: 0.003847121611389  6: 0.003846616052894  7: 0.003846608899803  8: 0.003846350105725  9: 0.065239147113594 

test_15138       0: 0.006667575564846  1: 0.006667645956706  2: 0.526426383622102  3: 0.006668511286167  4: 0.006667295155923  5: 0.420232684698447  6: 0.006667513629748  7: 0.006667401197514  8: 0.006667306517724  9: 0.006667682370824 

test_15141       0: 0.729742397591680  1: 0.230249232303780  2: 0.005001169684784  3: 0.005000675348848  4: 0.005001138383676  5: 0.005000796145739  6: 0.005001435467231  7: 0.005002163752733  8: 0.005000358583020  9: 0.005000632738509 

test_15144       0: 0.743187074561180  1: 0.009091616732459  2: 0.099428849607113  3: 0.009091222668255  4: 0.093745901732294  5: 0.009091199018764  6: 0.009091061812057  7: 0.009091020249383  8: 0.009091010312925  9: 0.009091043305570 

test_15145       0: 0.878024316411065  1: 0.002941519577132  2: 0.060862395437848  3: 0.002941512549652  4: 0.002941548736397  5: 0.040522549489122  6: 0.002941615636909  7: 0.002941345661625  8: 0.002941276907634  9: 0.002941919592615 

test_15146       0: 0.002703304992258  1: 0.002703064142033  2: 0.002703254821209  3: 0.188294779294626  4: 0.002703470429583  5: 0.002703682284643  6: 0.091606939434394  7: 0.002703031856469  8: 0.002702943418951  9: 0.701175529325835 

test_15149       0: 0.014194872748503  1: 0.000662569210495  2: 0.235033645905919  3: 0.530304456500254  4: 0.000662449299084  5: 0.066846803928583  6: 0.138353330822682  7: 0.000662424504494  8: 0.012617046569814  9: 0.000662400510172 

test_15152       0: 0.716055378764217  1: 0.217277334185667  2: 0.008333357631797  3: 0.008333531124658  4: 0.008333364671095  5: 0.008333450269122  6: 0.008333398966631  7: 0.008333360477156  8: 0.008333341666876  9: 0.008333482242781 

test_15153       0: 0.682753233315882  1: 0.244518383013136  2: 0.009090985213874  3: 0.009091165466605  4: 0.009091089736094  5: 0.009091067240737  6: 0.009091016005422  7: 0.009090974901735  8: 0.009090980438639  9: 0.009091104667875 

test_15154       0: 0.000675780456934  1: 0.000675773464470  2: 0.000675854995759  3: 0.000675792464121  4: 0.483405135213464  5: 0.000675846878514  6: 0.210635866502833  7: 0.000675885106897  8: 0.000675805152473  9: 0.301228259764535 

test_15156       0: 0.419987483802424  1: 0.001923373662412  2: 0.001923531514007  3: 0.263444168054246  4: 0.033501638165835  5: 0.083261017518559  6: 0.190187839121813  7: 0.001923561488549  8: 0.001923732300182  9: 0.001923654371974 

test_15157       0: 0.007144213380815  1: 0.935709252093937  2: 0.007143156773609  3: 0.007143452619037  4: 0.007142885652046  5: 0.007143410728955  6: 0.007143610158044  7: 0.007143266925992  8: 0.007143323944365  9: 0.007143427723198 

test_15161       0: 0.002778307516298  1: 0.002778276940376  2: 0.002778473634645  3: 0.200121367200655  4: 0.002778582460015  5: 0.254103335991782  6: 0.400081527960925  7: 0.129023506083627  8: 0.002778243991432  9: 0.002778378220245 

test_15162       0: 0.285411679568849  1: 0.002439294193986  2: 0.002439714898518  3: 0.428639801138807  4: 0.268871908235204  5: 0.002439434190705  6: 0.002439646012757  7: 0.002439840217550  8: 0.002439350177805  9: 0.002439331365819 

test_15171       0: 0.002564742612575  1: 0.002564782581975  2: 0.411783053442638  3: 0.002564633493333  4: 0.204037615959186  5: 0.002564633408259  6: 0.002564694404590  7: 0.002565000810116  8: 0.253551189952626  9: 0.115239653334701 

test_15172       0: 0.849985707227694  1: 0.016670319603469  2: 0.016670220174131  3: 0.016668385355082  4: 0.016668366149434  5: 0.016666694475147  6: 0.016668165167686  7: 0.016667589895597  8: 0.016667503446760  9: 0.016667048504999 

test_15175       0: 0.935708384969096  1: 0.007143347967968  2: 0.007142906863389  3: 0.007143482508900  4: 0.007142896890748  5: 0.007143112055561  6: 0.007142979734518  7: 0.007147027994452  8: 0.007142903318216  9: 0.007142957697153 

test_15179       0: 0.002631902123307  1: 0.002632219594125  2: 0.002632650248756  3: 0.002632197570852  4: 0.133051001747072  5: 0.002632158857000  6: 0.002632135445352  7: 0.713225345912538  8: 0.135298318260679  9: 0.002632070240320 

test_15180       0: 0.939997362707454  1: 0.006667109747287  2: 0.006666711474286  3: 0.006666943627729  4: 0.006666723738809  5: 0.006666948359716  6: 0.006666780971660  7: 0.006666724086703  8: 0.006667775984386  9: 0.006666919301970 

test_15185       0: 0.564298454496010  1: 0.275701191916546  2: 0.020000005988948  3: 0.020000020362403  4: 0.020000178600834  5: 0.020000019385388  6: 0.020000046543411  7: 0.020000012206311  8: 0.020000013304726  9: 0.020000057195423 

test_15188       0: 0.935712793543610  1: 0.007143369090160  2: 0.007142914467316  3: 0.007143149924784  4: 0.007142999678279  5: 0.007143029730536  6: 0.007142956583853  7: 0.007142924341775  8: 0.007142922284609  9: 0.007142940355076 

test_15189       0: 0.978570101503508  1: 0.002381219912858  2: 0.002381060583235  3: 0.002381161273464  4: 0.002381086618837  5: 0.002381158099327  6: 0.002381106513400  7: 0.002381043222628  8: 0.002381010923531  9: 0.002381051349213 

test_15190       0: 0.696707862942256  1: 0.276620901223347  2: 0.003333670577074  3: 0.003334893316116  4: 0.003333627644891  5: 0.003334130651989  6: 0.003333684857233  7: 0.003333576073481  8: 0.003333954511852  9: 0.003333698201762 

test_15193       0: 0.003704756070442  1: 0.811001134823407  2: 0.003704743854544  3: 0.003704290188795  4: 0.003704718648026  5: 0.003704611193915  6: 0.159362143374492  7: 0.003704534660474  8: 0.003704324784190  9: 0.003704742401714 

test_15194       0: 0.000529299714031  1: 0.000529172842719  2: 0.016116534797995  3: 0.161449240185540  4: 0.516117265177834  5: 0.036291474254913  6: 0.095959137847111  7: 0.082466299720955  8: 0.081130470628039  9: 0.009411104830862 

test_15197       0: 0.006669486387193  1: 0.939996500364202  2: 0.006666695941889  3: 0.006666774899136  4: 0.006666715539988  5: 0.006666838605468  6: 0.006666738624746  7: 0.006666721095242  8: 0.006666725033829  9: 0.006666803508305 

test_15198       0: 0.002222455055142  1: 0.002222432160966  2: 0.002222650324929  3: 0.002222904349857  4: 0.942730334274404  5: 0.002222586924551  6: 0.002223037432378  7: 0.039488146621787  8: 0.002222727156221  9: 0.002222725699765 

test_15200       0: 0.001315965683227  1: 0.001315868386941  2: 0.001316153113589  3: 0.001316014611149  4: 0.001316169140411  5: 0.001315996759661  6: 0.001316021031461  7: 0.001316059544174  8: 0.001316034845625  9: 0.988155716883761 

test_15204       0: 0.004764279162910  1: 0.004762493124196  2: 0.004763508050014  3: 0.386193049642580  4: 0.004762792462677  5: 0.004763523733484  6: 0.004762752730589  7: 0.004762676913402  8: 0.004762947925723  9: 0.575701976254425 

test_15205       0: 0.959088956153666  1: 0.004545675929626  2: 0.004545668040136  3: 0.004545886739117  4: 0.004545568913444  5: 0.004545932912521  6: 0.004545617060680  7: 0.004545545357096  8: 0.004545530329878  9: 0.004545618563835 
